time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,thrust,normalized_tau_x,normalized_tau_y,normalized_tau_z,normalized_thrust,throttle1,throttle2,throttle3,throttle4
0.23,0.0,0.0,-0.0818632181498088,0.0,0.0,-0.6582809505526952,10.533709878685285,-0.41108111937823427,0.23457604161824425,-0.3218868806948904,0.7158484457142564,1.0,1.0,0.1,0.7633937828570254
0.24,0.0,0.0,-0.08872521996381388,0.0,0.0,-0.6862001814005072,10.527115372828206,-0.41029668016299636,0.23394218031452357,-0.322394543368006,0.7154002971680739,1.0,1.0,0.1,0.7616011886722952
0.25,0.0,0.0,-0.09586686019817996,0.0,0.0,-0.7141640234366068,10.520423694585055,-0.4095006819573006,0.2332989788393544,-0.3229096866309243,0.7149455449938875,1.0,1.0,0.1,0.7597821799755499
0.26,0.0,0.0,-0.10328859150446268,0.0,0.0,-0.7421731306282726,10.51363392125012,-0.40869301500212085,0.23264634850262794,-0.32343238151599485,0.7144841264865864,1.0,1.0,0.1,0.7579365059463458
0.27,0.0,0.0,-0.11099087313686401,0.0,0.0,-0.7702281632401329,10.506745108220965,-0.4078735669337394,0.23198419850952984,-0.3239627007412363,0.7140159774530047,1.0,1.0,0.1,0.7560639098120188
0.28,0.0,0.0,-0.11897417101670799,0.0,0.0,-0.7983297879843981,10.49975628836021,-0.4070422227078296,0.23131243589919687,-0.32450071875946673,0.7135410321685498,1.0,1.0,0.1,0.7541641286741994
0.29,0.0,0.0,-0.1272389577984632,0.0,0.0,-0.8264786781755206,10.49266647133164,-0.4061988645204826,0.23063096548090195,-0.32504651180941346,0.7130592233320856,1.0,1.0,0.1,0.7522368933283424
0.3,0.0,0.0,-0.13578571293735778,0.0,0.0,-0.8546755138894584,10.485474642909331,-0.4053433717260273,0.22993968976764917,-0.3256001579688964,0.7125704820189828,1.0,1.0,0.1,0.7502819280759309
0.31,0.0,0.0,-0.14461492275863513,0.0,0.0,-0.8829209821277348,10.478179764258527,-0.4044756207514867,0.22923850890705139,-0.3261617372101896,0.7120747376322479,1.0,1.0,0.1,0.7482989505289915
0.32,0.0,0.0,-0.15372708052850004,0.0,0.0,-0.9112157769864895,10.4707807711868,-0.40359548500750064,0.2285273206093516,-0.32673133145766864,0.7115719178516343,1.0,1.0,0.1,0.7462876714065372
0.33,0.0,0.0,-0.16312268652680734,0.0,0.0,-0.9395605998307295,10.463276573364007,-0.4027028347955392,0.2278060200724467,-0.32730902464785944,0.7110619485806325,1.0,1.0,0.1,0.7442477943225302
0.34,0.0,0.0,-0.17280224812154732,0.0,0.0,-0.9679561594739994,10.455666053509509,-0.4017975372112159,0.22707449990376144,-0.32789490279201017,0.710544753891234,1.0,1.0,0.1,0.7421790155649359
0.35000000000000003,0.0,0.0,-0.18276627984518432,0.0,0.0,-0.9964031723637002,10.44794806654487,-0.4008794560435022,0.22633265003880804,-0.3284890540413167,0.7100202559663519,1.0,1.0,0.1,0.7400810238654073
0.36,0.0,0.0,-0.1930153034729073,0.0,0.0,-1.024902362772298,10.440121438710344,-0.39994845166962856,0.2255803576562629,-0.3290915687549387,0.7094883750397787,1.0,1.0,0.1,0.7379535001591147
0.37,0.0,0.0,-0.20354984810285406,0.0,0.0,-1.0534544629946765,10.43218496664321,-0.39900438094544816,0.22481750708937492,-0.3297025395709531,0.7089490293335513,1.0,1.0,0.1,0.7357961173342051
0.38,0.0,0.0,-0.2143704502383731,0.0,0.0,-1.0820602135519037,10.4241374164159,-0.39804709709102215,0.22404397973351337,-0.33032206148039883,0.7084021349925858,1.0,1.0,0.1,0.7336085399703431
0.39,0.0,0.0,-0.22547765387239,0.0,0.0,-1.1107203634016913,10.415977522531865,-0.3970764495711703,0.2232596539496477,-0.33095023190458084,0.7078476060164365,1.0,1.0,0.1,0.7313904240657457
0.4,0.0,0.0,-0.23687201057394847,0.0,0.0,-1.1394356701558461,10.40770398687677,-0.39609228397071683,0.22246440496354086,-0.33158715077580664,0.7072853541880239,1.0,1.0,0.1,0.7291414167520952
0.41000000000000003,0.0,0.0,-0.24855407957699874,0.0,0.0,-1.168206900305028,10.399315477622732,-0.3950944418641405,0.22165810476042064,-0.33223292062174453,0.7067152889991662,1.0,1.0,0.1,0.7268611559966648
0.42,0.0,0.0,-0.26052442787151014,0.0,0.0,-1.1970348294511424,10.390810628082848,-0.3940827606793215,0.22084062197488147,-0.33288764665360177,0.7061373175727386,1.0,1.0,0.1,0.7245492702909542
0.43,0.0,0.0,-0.2727836302969873,0.0,0.0,-1.2259202425477198,10.382188035513398,-0.39305707355505604,0.22001182177574913,-0.33355143685833666,0.7055513445812707,1.0,1.0,0.1,0.7222053783250824
0.44,0.0,0.0,-0.2853322696384738,0.0,0.0,-1.2548639341486487,10.373446259860657,-0.39201720919198735,0.21917156574562785,-0.3342244020951306,0.7049572721617844,1.0,1.0,0.1,0.7198290886471376
0.45,0.0,0.0,-0.29817093672513034,0.0,0.0,-1.2838667086656537,10.364583822449257,-0.3909629916965803,0.21831971175482362,-0.33490665619636306,0.704354999826657,1.0,1.0,0.1,0.7174199993066277
0.46,0.0,0.0,-0.31130023053147965,0.0,0.0,-1.3129293806349294,10.35559920460866,-0.3898942404177367,0.2174561138293229,-0.33559831607334767,0.7037444243702793,1.0,1.0,0.1,0.7149776974811168
0.47000000000000003,0.0,0.0,-0.32472075828141334,0.0,0.0,-1.342052774993368,10.346490846234211,-0.38881076977562773,0.21658062201248168,-0.33629950182710744,0.7031254397712682,1.0,1.0,0.1,0.7125017590850725
0.48,0.0,0.0,-0.33843313555506177,0.0,0.0,-1.371237727364842,10.337257144278897,-0.38771238908228206,0.2156930822200524,-0.3370103368644829,0.7024979370899692,1.0,1.0,0.1,0.7099917483598768
0.49,0.0,0.0,-0.35243798639863205,0.0,0.0,-1.4004850843570307,10.327896451171679,-0.3865989023534425,0.2147933360881566,-0.3377309480198928,0.7018618043609703,1.0,1.0,0.1,0.7074472174438815
0.5,0.0,0.0,-0.3667359434373252,0.0,0.0,-1.4297957038693105,10.318407073158033,-0.3854701081111668,0.21388122081377653,-0.338461465683084,0.7012169264803284,1.0,1.0,0.1,0.7048677059213135
0.51,0.0,0.0,-0.38132764799144775,0.0,0.0,-1.4591704554122578,10.308787268557923,-0.38432579917660786,0.2129565689873139,-0.3392020239332373,0.7005631850871846,1.0,1.0,0.1,0.7022527403487383
0.52,0.0,0.0,-0.39621375019584126,0.0,0.0,-1.4886102204393499,10.299035245936174,-0.3831657624523736,0.212019208416726,-0.3399527606798167,0.6999004584394274,1.0,1.0,0.1,0.6996018337577093
0.53,0.0,0.0,-0.4113949091227561,0.0,0.0,-1.5181158926914846,10.289149162179788,-0.3819897786938158,0.21106896194271768,-0.3407138178105836,0.6992286212830301,1.0,1.0,0.1,0.6969144851321202
0.54,0.0,0.0,-0.42687179290830585,0.0,0.0,-1.5476883785549758,10.27912712047633,-0.3807976222685535,0.21010564724442532,-0.34148534134722497,0.6985475447146673,1.0,1.0,0.1,0.694190178858669
0.55,0.0,0.0,-0.44264507888264315,0.0,0.0,-1.5773285974337283,10.268967168187125,-0.37958906090348227,0.2091290766349893,-0.34226748160908094,0.6978570960371814,1.0,1.0,0.1,0.6914283841487255
0.56,0.0,0.0,-0.4587154537040065,0.0,0.0,-1.6070374821363385,10.258667294608477,-0.3783638554184627,0.20813905684636297,-0.3430603933854921,0.6971571386074399,1.0,1.0,0.1,0.6886285544297595
0.5700000000000001,0.0,0.0,-0.4750836134967957,0.0,0.0,-1.6368159792789143,10.248225428613617,-0.3771217594458222,0.20713538880265708,-0.3438642361173289,0.6964475316760868,1.0,1.0,0.1,0.685790126704347
0.58,0.0,0.0,-0.4917502639938403,0.0,0.0,-1.6666650497044644,10.237639436167502,-0.37586251913473284,0.20611786738126497,-0.34467917408830817,0.6957281302186545,1.0,1.0,0.1,0.6829125208746181
0.59,0.0,0.0,-0.5087161206830378,0.0,0.0,-1.6965856689197576,10.226907117706007,-0.37458587283945605,0.2050862811609499,-0.3455053766267505,0.6949987847574589,1.0,1.0,0.1,0.6799951390298357
0.6,0.0,0.0,-0.525981908958544,0.0,0.0,-1.7265788275506222,10.216026205370321,-0.3732915507903642,0.20404041215601648,-0.3463430183184846,0.6942593411736542,1.0,1.0,0.1,0.6770373646946166
0.61,0.0,0.0,-0.5435483642767112,0.0,0.0,-1.7566455318167113,10.204994360086623,-0.3719792747465593,0.202980035535611,-0.34719227923165996,0.6935096405087748,1.0,1.0,0.1,0.674038562035099
0.62,0.0,0.0,-0.5614162323169796,0.0,0.0,-1.7867868040268424,10.193809168480342,-0.37064875762881333,0.20190491932712157,-0.3480533451542963,0.6927495187550351,1.0,1.0,0.1,0.6709980750201402
0.63,0.0,0.0,-0.5795862691479404,0.0,0.0,-1.8170036830960865,10.182468139613382,-0.3692997031314484,0.20081482410255974,-0.34892640784546114,0.6919788066335971,1.0,1.0,0.1,0.6679152265343885
0.64,0.0,0.0,-0.5980592413987992,0.0,0.0,-1.8472972250858752,10.170968701531677,-0.3679318053116578,0.19970950264671433,-0.3498116653010478,0.6911973293599508,1.0,1.0,0.1,0.6647893174398031
0.65,0.0,0.0,-0.616835926436484,0.0,0.0,-1.877668503768479,10.15930819760944,-0.3665447481546422,0.19858869960576214,-0.3507093220352041,0.6904049063954767,1.0,1.0,0.1,0.6616196255819065
0.66,0.0,0.0,-0.6359171125486571,0.0,0.0,-1.9081186112173107,10.147483882675246,-0.3651382051127931,0.19745215111490783,-0.35161958937855803,0.6896013511841825,1.0,1.0,0.1,0.6584054047367301
0.67,0.0,0.0,-0.6553035991329034,0.0,0.0,-1.938648658424619,10.135492918903779,-0.3637118386170011,0.19629958440349998,-0.3525426857944819,0.6887864708735153,1.0,1.0,0.1,0.6551458834940611
0.68,0.0,0.0,-0.6749961968923859,0.0,0.0,-1.9692597759482482,10.123332371455628,-0.3622652995579974,0.19513071737593218,-0.3534788372147512,0.6879600660180516,1.0,1.0,0.1,0.6518402640722062
0.6900000000000001,0.0,0.0,-0.6949957280382786,0.0,0.0,-1.9999531145892748,10.110999203846012,-0.360798226735444,0.19394525816648306,-0.35442827739607463,0.6871219302647646,1.0,1.0,0.1,0.6484877210590585
0.7000000000000001,0.0,0.0,-0.7153030264993032,0.0,0.0,-2.0307298461024654,10.0984902730214,-0.3593102462722838,0.19274290466608673,-0.35539124829910695,0.6862718500184437,1.0,1.0,0.1,0.6450874000737747
0.71,0.0,0.0,-0.7359189381387198,0.0,0.0,-2.061591163941657,10.085802324121236,-0.35780097099162833,0.19152334401882948,-0.3563680004917067,0.6854096040857109,1.0,1.0,0.1,0.6416384163428436
0.72,0.0,0.0,-0.756844320979143,0.0,0.0,-2.092538284042326,10.07293198489968,-0.3562699997532043,0.19028625208577016,-0.3573587935783651,0.6845349632959348,1.0,1.0,0.1,0.6381398531837392
0.73,0.0,0.0,-0.778080045435581,0.0,0.0,-2.1235724456437928,10.059875759779947,-0.3547169167460971,0.18903129287344594,-0.35836389665791885,0.6836476900971762,1.0,1.0,0.1,0.6345907603887047
0.74,0.0,0.0,-0.7996269945571182,0.0,0.0,-2.1546949121537184,10.046630023511165,-0.3531412907342128,0.18775811792417202,-0.3593835888118623,0.6827475381251216,1.0,1.0,0.1,0.6309901525004863
0.75,0.0,0.0,-0.8214860642776957,0.0,0.0,-2.185906972057754,10.033191014394701,-0.3515426742505254,0.1864663656649584,-0.3604181596258026,0.681834251742759,1.0,1.0,0.1,0.6273370069710361
0.76,0.0,0.0,-0.8436581636764703,0.0,0.0,-2.2172099398774634,10.019554827043601,-0.3499206027357878,0.1851556607115507,-0.3614679097468576,0.6809075655483249,1.0,1.0,0.1,0.6236302621932994
0.77,0.0,0.0,-0.8661442152482692,0.0,0.0,-2.248605157179896,10.005717404635105,-0.3482745936169409,0.18382561312374385,-0.3625331514800785,0.6799672038488008,1.0,1.0,0.1,0.6198688153952032
0.78,0.0,0.0,-0.8889451551846941,0.0,0.0,-2.2800939936424824,9.991674530612034,-0.34660414531996625,0.18247581760772408,-0.3636142094272979,0.6790128800959588,1.0,1.0,0.1,0.6160515203838351
0.79,0.0,0.0,-0.9120619336664666,0.0,0.0,-2.3116778481772537,9.977421819784293,-0.34490873621137796,0.1811058526607478,-0.36471142117216127,0.6780442962816373,1.0,1.0,0.1,0.6121771851265493
0.8,0.0,0.0,-0.9354955151676541,0.0,0.0,-2.3433581501187444,9.962954708776422,-0.3431878234619266,0.17971527965296458,-0.365825138015499,0.6770611422885778,1.0,1.0,0.1,0.6082445691543114
0.81,0.0,0.0,-0.9592468787724574,0.0,0.0,-2.3751363604803353,9.948268445761379,-0.3414408418253969,0.17830364184063158,-0.36695572576564806,0.6760630951927542,1.0,1.0,0.1,0.6042523807710167
0.8200000000000001,0.0,0.0,-0.9833170185052998,0.0,0.0,-2.4070139732842417,9.933358079414054,-0.3396672023245911,0.17687046330433137,-0.36810356558883867,0.6750498185126778,1.0,1.0,0.1,0.6001992740507109
0.8300000000000001,0.0,0.0,-1.0077069436750081,0.0,0.0,-2.4389925169708375,9.918218447010643,-0.33786629083570696,0.17541524780508683,-0.3692690549253377,0.6740209614006553,1.0,1.0,0.1,0.5960838456026211
0.84,0.0,0.0,-1.0324176792339437,0.0,0.0,-2.471073555893561,9.902844161591489,-0.33603746656131406,0.17393747755045857,-0.370452608477687,0.6729761577704034,1.0,1.0,0.1,0.5919046310816135
0.85,0.0,0.0,-1.0574502661530063,0.0,0.0,-2.503258691906258,9.887229598095486,-0.33418006038099474,0.172436611861791,-0.3716546592781131,0.6719150253547731,1.0,1.0,0.1,0.5876601014190922
0.86,0.0,0.0,-1.0828057618135114,0.0,0.0,-2.5355495660505025,9.871368878363299,-0.33229337306742185,0.17091208573272482,-0.3728756598430213,0.6708371646865985,1.0,1.0,0.1,0.5833486587463937
0.87,0.0,0.0,-1.1084852404170236,0.0,0.0,-2.5679478603512083,9.85525585489412,-0.3303766733541736,0.1693633082679063,-0.3741160834234416,0.6697421579948433,1.0,1.0,0.1,0.578968631979373
0.88,0.0,0.0,-1.1344897934143205,0.0,0.0,-2.6004552997296964,9.838884093226758,-0.328429195839899,0.1677896609894614,-0.3753764253613816,0.6686295680072549,1.0,1.0,0.1,0.5745182720290197
0.89,0.0,0.0,-1.1608205299547643,0.0,0.0,-2.6330736540443667,9.822246852799443,-0.3264501387115286,0.16619049599724983,-0.37665720456328855,0.6674989366496393,1.0,1.0,0.1,0.5699957465985572
0.9,0.0,0.0,-1.1874785773574663,0.0,0.0,-2.6658047402702043,9.805337066124322,-0.3244386612670074,0.16456513396712485,-0.377958965103253,0.6663497836306029,1.0,1.0,0.1,0.5653991345224119
0.91,0.0,0.0,-1.2144650816057623,0.0,0.0,-2.6986504248295966,9.788147316091148,-0.3223938812154906,0.16291286196937266,-0.37928227797023095,0.6651816048991606,1.0,1.0,0.1,0.5607264195966422
0.92,0.0,0.0,-1.2417812078666455,0.0,0.0,-2.7316126260883298,9.770669811190052,-0.3203148717300077,0.16123293108713604,-0.3806277429754612,0.6639938709609277,1.0,1.0,0.1,0.5559754838437105
0.93,0.0,0.0,-1.2694281410369679,0.0,0.0,-2.764693317032231,9.75289635841479,-0.3182006582242098,0.1595245538118843,-0.3819959908384456,0.6627860250366829,1.0,1.0,0.1,0.5511441001467318
0.9400000000000001,0.0,0.0,-1.2974070863183853,0.0,0.0,-2.797894528141733,9.73481833357473,-0.3160502148208771,0.15778690118981292,-0.38338768547241225,0.6615574810448338,1.0,1.0,0.1,0.5462299241793352
0.9500000000000001,0.0,0.0,-1.3257192698232223,0.0,0.0,-2.831218350483697,9.71642664870538,-0.3138624604752902,0.15601909968935707,-0.3848035264931394,0.6603076213867061,1.0,1.0,0.1,0.5412304855468241
0.96,0.0,0.0,-1.3543659392136445,0.0,0.0,-2.864666939042215,9.697711716222333,-0.31163625471121786,0.1542202277556825,-0.38624425197848056,0.6590357945105221,1.0,1.0,0.1,0.5361431780420884
0.97,0.0,0.0,-1.3833483643767726,0.0,0.0,-2.898242516312809,9.678663409410882,-0.30937039292101975,0.15238931201296296,-0.3877106415099799,0.6577413122263596,1.0,1.0,0.1,0.5309652489054382
0.98,0.0,0.0,-1.4126678381386486,0.0,0.0,-2.931947376187598,9.659271018781697,-0.3070636011740049,0.15052532306930572,-0.389203519532728,0.6564234467401765,1.0,1.0,0.1,0.525693786960706
0.99,0.0,0.0,-1.4423256770202746,0.0,0.0,-2.9657838881625973,9.639523203750107,-0.30471453046851416,0.14862717087218152,-0.39072375907522117,0.6550814273700378,1.0,1.0,0.1,0.5203257094801512
